"Initiated","Price","Response","Response Detail","Request"
"12/2/2017 2:56:02 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=78570&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 2:56:00 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=78570&<br>HVACjobtype=Install Central A/C"
"12/2/2017 2:55:46 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=48080&<br>HVACjobtype=Other"
"12/2/2017 2:55:45 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=48080&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 2:55:43 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=48080&<br>HVACjobtype=Other"
"12/2/2017 2:55:43 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=48080&<br>HVACjobtype=Other"
"12/2/2017 2:55:42 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=48080&<br>HVACjobtype=Other"
"12/2/2017 2:55:42 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=48080&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 2:55:40 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=48080&<br>HVACjobtype=Install Central A/C"
"12/2/2017 2:55:35 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=80239&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 2:55:35 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=44405&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 2:55:34 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=44405&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 2:55:34 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=80239&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 2:55:32 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=52003&<br>HVACjobtype=Other"
"12/2/2017 2:55:32 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=52003&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 2:55:31 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=52003&<br>HVACjobtype=Other"
"12/2/2017 2:55:30 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=52003&<br>HVACjobtype=Install Central A/C"
"12/2/2017 2:54:44 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=74501&<br>HVACjobtype=Other"
"12/2/2017 2:54:43 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=74501&<br>HVACjobtype=Other"
"12/2/2017 2:54:43 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=74501&<br>HVACjobtype=Other"
"12/2/2017 2:54:43 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=74501&<br>HVACjobtype=Other"
"12/2/2017 2:54:43 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=74501&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 2:54:41 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=74501&<br>HVACjobtype=Install Central A/C"
"12/2/2017 2:54:07 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=63301&<br>HVACjobtype=Other"
"12/2/2017 2:54:07 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=63301&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 2:54:06 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=63301&<br>HVACjobtype=Other"
"12/2/2017 2:54:05 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=63301&<br>HVACjobtype=Other"
"12/2/2017 2:54:05 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=63301&<br>HVACjobtype=Other"
"12/2/2017 2:54:04 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=63301&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 2:54:03 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=63301&<br>HVACjobtype=Install Central A/C"
"12/2/2017 2:53:54 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=38554&<br>HVACjobtype=Other"
"12/2/2017 2:53:53 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=38554&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 2:53:52 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=38554&<br>HVACjobtype=Other"
"12/2/2017 2:53:51 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=38554&<br>HVACjobtype=Other"
"12/2/2017 2:53:51 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=38554&<br>HVACjobtype=Other"
"12/2/2017 2:53:50 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=38554&<br>HVACjobtype=Install Central A/C"
"12/2/2017 2:53:49 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=38554&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 2:53:23 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=08536&<br>HVACjobtype=Other"
"12/2/2017 2:53:23 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=08536&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 2:53:21 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=08536&<br>HVACjobtype=Other"
"12/2/2017 2:53:21 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=08536&<br>HVACjobtype=Other"
"12/2/2017 2:53:19 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=08536&<br>HVACjobtype=Install Central A/C"
"12/2/2017 2:53:19 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=08536&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 2:53:18 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=08536&<br>HVACjobtype=Other"
"12/2/2017 2:53:13 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=80239&<br>HVACjobtype=Other"
"12/2/2017 2:53:12 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=80239&<br>HVACjobtype=Other"
"12/2/2017 2:53:11 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=80239&<br>HVACjobtype=Install Central A/C"
"12/2/2017 2:53:10 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=80239&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 2:52:43 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=44405&<br>HVACjobtype=Other"
"12/2/2017 2:52:42 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=44405&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 2:52:41 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=44405&<br>HVACjobtype=Other"
"12/2/2017 2:52:41 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=44405&<br>HVACjobtype=Other"
"12/2/2017 2:52:40 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=44405&<br>HVACjobtype=Install Central A/C"
"12/2/2017 2:52:39 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=44405&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 2:52:15 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=31701&<br>HVACjobtype=Other"
"12/2/2017 2:52:15 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=31701&<br>HVACjobtype=Other"
"12/2/2017 2:52:14 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=31701&<br>HVACjobtype=Other"
"12/2/2017 2:52:14 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=31701&<br>HVACjobtype=Other"
"12/2/2017 2:52:14 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=31701&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 2:52:12 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=31701&<br>HVACjobtype=Install Central A/C"
"12/2/2017 2:51:54 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=13084&<br>HVACjobtype=Other"
"12/2/2017 2:51:53 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=13084&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 2:51:53 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=13084&<br>HVACjobtype=Other"
"12/2/2017 2:51:51 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=13084&<br>HVACjobtype=Install Central A/C"
"12/2/2017 2:51:47 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=03561&<br>HVACjobtype=Other"
"12/2/2017 2:51:46 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=03561&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 2:51:44 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=03561&<br>HVACjobtype=Other"
"12/2/2017 2:51:43 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=03561&<br>HVACjobtype=Install Central A/C"
"12/2/2017 2:51:42 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=03561&<br>HVACjobtype=Other"
"12/2/2017 2:51:42 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=03561&<br>HVACjobtype=Other"
"12/2/2017 2:51:41 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=03561&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 2:51:33 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=54729&<br>HVACjobtype=Other"
"12/2/2017 2:51:31 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=54729&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 2:51:31 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=54729&<br>HVACjobtype=Other"
"12/2/2017 2:51:30 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=54729&<br>HVACjobtype=Install Central A/C"
"12/2/2017 2:51:24 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=52807&<br>HVACjobtype=Other"
"12/2/2017 2:51:24 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=52807&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 2:51:23 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=52807&<br>HVACjobtype=Other"
"12/2/2017 2:51:21 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=52807&<br>HVACjobtype=Install Central A/C"
"12/2/2017 2:50:56 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10580&<br>HVACjobtype=Other"
"12/2/2017 2:50:55 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10580&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 2:50:54 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10580&<br>HVACjobtype=Other"
"12/2/2017 2:50:54 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10580&<br>HVACjobtype=Other"
"12/2/2017 2:50:53 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10580&<br>HVACjobtype=Other"
"12/2/2017 2:50:52 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10580&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 2:50:51 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=10580&<br>HVACjobtype=Install Central A/C"
"12/2/2017 2:50:11 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=62901&<br>HVACjobtype=Other"
"12/2/2017 2:50:10 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=62901&<br>HVACjobtype=Other"
"12/2/2017 2:50:09 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=62901&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 2:50:09 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=62901&<br>HVACjobtype=Other"
"12/2/2017 2:50:08 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=62901&<br>HVACjobtype=Install Central A/C"
"12/2/2017 2:47:47 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11790&<br>HVACjobtype=Other"
"12/2/2017 2:47:46 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11790&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 2:47:46 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11790&<br>HVACjobtype=Other"
"12/2/2017 2:47:45 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11790&<br>HVACjobtype=Other"
"12/2/2017 2:47:43 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11790&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 2:47:43 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11790&<br>HVACjobtype=Install Central A/C"
"12/2/2017 2:47:42 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=11790&<br>HVACjobtype=Other"
"12/2/2017 2:47:27 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=88061&<br>HVACjobtype=Other"
"12/2/2017 2:47:26 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=88061&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 2:47:25 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=88061&<br>HVACjobtype=Install Central A/C"
"12/2/2017 2:47:24 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=88061&<br>HVACjobtype=Other"
"12/2/2017 2:47:23 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=88061&<br>HVACjobtype=Other"
"12/2/2017 2:47:23 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=88061&<br>HVACjobtype=Other"
"12/2/2017 2:47:21 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=88061&<br>HVACjobtype=Install Gas or Electric Furnace"
"12/2/2017 2:46:04 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=60073&<br>HVACjobtype=Other"
"12/2/2017 2:46:04 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=60073&<br>HVACjobtype=Repair Central A/C"
"12/2/2017 2:46:03 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=60073&<br>HVACjobtype=Other"
"12/2/2017 2:46:01 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=60073&<br>HVACjobtype=Other"
"12/2/2017 2:46:01 AM","","NoBuyer","The information provided was not accpeted","https://grp.leadcapsule.com/Leads/LeadPing.aspx&<br>CampaignId=B9C509C334F1E4DD3EAE26E365E75B0E&<br>Zip=60073&<br>HVACjobtype=Other"
